archiveType,climateInterpretation_direction,climateInterpretation_seasonality,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
Coral,N/A,subannual,temperature,sea_surface,Ocn-Palmyra.Nurhati.2011,tSHGSSAVKOdudrPIGtsq,-10.0,5.87,-162.13,Palmyra,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1355582511284701::::P1_STUDY_ID:8609,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt",PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally monthly,d18O,lutea,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Palmyra.Nurhati.2011,tSHGSSAVKOdudrPIGtsq,-10.0,5.87,-162.13,Palmyra,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1355582511284701::::P1_STUDY_ID:8609,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt",PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-Palmyra.Nurhati.2011,tSHGSSAVKOdudrPIGtsq,-10.0,5.87,-162.13,Palmyra,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1355582511284701::::P1_STUDY_ID:8609,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt",PAGES 2k v2.2.0,; paleoData_variableName changed - was originally Sr_Ca; climateInterpretation_seasonality changed - was originally monthly; paleoData_variableName changed - was originally Sr_Ca; paleoData_proxyObservationType changed - was originally Sr_Ca,Sr/Ca,lutea,mmol/mol,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Palmyra.Nurhati.2011,tSHGSSAVKOdudrPIGtsq,-10.0,5.87,-162.13,Palmyra,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1355582511284701::::P1_STUDY_ID:8609,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt",PAGES 2k v2.2.0,N/A,d18O,lutea,permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Palmyra.Nurhati.2011,tSHGSSAVKOdudrPIGtsq,-10.0,5.87,-162.13,Palmyra,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:1355582511284701::::P1_STUDY_ID:8609,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/palmyra2011.txt",PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN050.Shao.2013,IcGT4zLvFBP1zEomEZHG,6700.0,37.47,97.23,CHIN050,https://www.ncdc.noaa.gov/paleo/study/15132,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN050.Shao.2013,IcGT4zLvFBP1zEomEZHG,6700.0,37.47,97.23,CHIN050,https://www.ncdc.noaa.gov/paleo/study/15132,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-BHUTSP.PAGES2k.2013,7gvUnsQyEwMUTzJaSlCQ,1300.0,27.45,90.0,BHUTSP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-BHUTSP.PAGES2k.2013,7gvUnsQyEwMUTzJaSlCQ,1300.0,27.45,90.0,BHUTSP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
GlacierIce,positive,Winter,temperature,air@condensationLevel,SAm-QuelccayaIceCap.Thompson.2013,p7qxIREZcVdhohXTmzHT,5670.0,-13.9333,-70.8333,Quelccaya Ice Cap,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14174,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally d18OiceSMOW; paleoData_units changed - was originally per mil SMOW; climateInterpretation_seasonality changed - was originally austral winter; archiveType changed - was originally ice core,d18O,N/A,permil,yr AD
GlacierIce,N/A,N/A,N/A,N/A,SAm-QuelccayaIceCap.Thompson.2013,p7qxIREZcVdhohXTmzHT,5670.0,-13.9333,-70.8333,Quelccaya Ice Cap,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::P1_STUDY_ID:14174,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-UKHMND.Schweingruber.2002,badU9kp2bnRFrWcCwhWs,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-UKHMND.Schweingruber.2002,badU9kp2bnRFrWcCwhWs,1750.0,50.15,85.37,"Altai Mt., Ust Koksa Hill",https://www.ncdc.noaa.gov/paleo/study/4707,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,positive,Annual,temperature,sea@surface,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,N/A,depth,N/A,cm,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally native_UK_37,Uk37,N/A,N/A,yr AD
MarineSediment,N/A,Annual,temperature,sea_surface,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally temp_C; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,N/A,depth,N/A,cm,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SouthChinaSea.Zhao.2006,hu8LqiYrymV5Kvh1ToAX,-1598.0,8.73,109.869,South China Sea,http://doi.pangaea.de/10.1594/PANGAEA.758916,PAGES 2k v2.2.0,; paleoData_variableName changed - was originally native_UK_7,Uk37,N/A,N/A,yr AD
MarineSediment,positive,Annual,temperature,sea@surface,Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000,vPIaDPIMGRl3Pe28wPsH,-2263.0,20.75,-18.5833,subtropical eastern North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561,PAGES 2k v2.2.0,; paleoData_units changed - was originally deg C; climateInterpretation_seasonality changed - was originally Annual,temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000,vPIaDPIMGRl3Pe28wPsH,-2263.0,20.75,-18.5833,subtropical eastern North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
MarineSediment,positive,Annual,temperature,sea@surface,Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000,vPIaDPIMGRl3Pe28wPsH,-2263.0,20.75,-18.5833,subtropical eastern North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561,PAGES 2k v2.2.0,"All O2K-LR records have been quality-controlled according to protocols published in Nature Geoscience supplement. Originally presented as Aug & Feb SST data, which were averaged together to generate an annual SST record (used here); climateInterpretation_seasonality changed - was originally Annual",temperature,N/A,degC,yr AD
MarineSediment,N/A,N/A,N/A,N/A,Ocn-SubTropicalEasternNorthAtlantic.deMenocal.2000,vPIaDPIMGRl3Pe28wPsH,-2263.0,20.75,-18.5833,subtropical eastern North Atlantic,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:2222171789808335::::P1_STUDY_ID:2561,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-KYRG010.Shiyatov.2013,CmV5QDNMiwWEEjFBn4XD,3000.0,40.17,72.62,KYRG010,https://www.ncdc.noaa.gov/paleo/study/15235,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-KYRG010.Shiyatov.2013,CmV5QDNMiwWEEjFBn4XD,3000.0,40.17,72.62,KYRG010,https://www.ncdc.noaa.gov/paleo/study/15235,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Documents,positive,Winter,temperature,air@surface,Asi-Hunan-Jiangsu.Zhang.1980,bae9ocLumgwEoppX0fif,2300.0,28.0,116.5,Hunan-Jiangsu,this study,PAGES 2k v2.2.0,N/A,temperature,N/A,unitless,yr AD
Documents,N/A,N/A,N/A,N/A,Asi-Hunan-Jiangsu.Zhang.1980,bae9ocLumgwEoppX0fif,2300.0,28.0,116.5,Hunan-Jiangsu,this study,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-CoralBayNingaloo.Cooper.2012,PQ7krWaRMv1C6H2LPcq0,-6.0,-23.0333,113.8167,"Coral Bay, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES 2k v2.2.0,N/A,calcificationRate,N/A,g/cm/yr,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-CoralBayNingaloo.Cooper.2012,PQ7krWaRMv1C6H2LPcq0,-6.0,-23.0333,113.8167,"Coral Bay, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-CoralBayNingaloo.Cooper.2012,PQ7krWaRMv1C6H2LPcq0,-6.0,-23.0333,113.8167,"Coral Bay, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES 2k v2.2.0,N/A,calcificationRate,N/A,g/cm/yr,yr AD
Coral,positive,Annual,temperature,sea@surface,Ocn-CoralBayNingaloo.Cooper.2012,PQ7krWaRMv1C6H2LPcq0,-6.0,-23.0333,113.8167,"Coral Bay, Ningaloo",http://data.aims.gov.au/metadataviewer/uuid/4f39c641-8450-4ea0-b2b6-4f3d582645f8,PAGES 2k v2.2.0,N/A,composite,Porites sp.,percent,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,sampleCount,LALA,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,segmentLength,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,ringWidth,LALA,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,ringWidth,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,residualChronology,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,ARSTAN,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,correlationCoefficient,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,RBAR,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,uncertainty1s,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,uncertainty1s,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,EPS,LALA,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-TamarackBowl.Sauchyn.2016,miqU8Z4uszVXTzZ9LXTk,1838.0,49.3,-114.4,Tamarack Bowl,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/updates/cana528.txt,PAGES 2k v2.2.0,N/A,core,LALA,N/A,yr AD
Coral,negative,subannual,temperature,sea@surface,Ocn-Kiritimati.Evans.1998,r1KrEuEwfDwInsLmaGGu,-9.0,1.6792,-157.2473,Kiritimati,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:3016655888229035::::P1_STUDY_ID:1847,PAGES 2k v2.2.0,; climateInterpretation_seasonality changed - was originally monthly,d18O,"P. australiensis, possibly P. lobata",permil,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Kiritimati.Evans.1998,r1KrEuEwfDwInsLmaGGu,-9.0,1.6792,-157.2473,Kiritimati,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:3016655888229035::::P1_STUDY_ID:1847,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Coral,N/A,N/A,N/A,N/A,Ocn-Kiritimati.Evans.1998,r1KrEuEwfDwInsLmaGGu,-9.0,1.6792,-157.2473,Kiritimati,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:3016655888229035::::P1_STUDY_ID:1847,PAGES 2k v2.2.0,N/A,d13C,"P. australiensis, possibly P. lobata",permil,yr AD
Wood,positive,Annual,temperature,air@surface,Asi-KYRG004.Esper.2007,IOxT45xV4Ld3mDghSZKm,4200.0,40.17,72.58,KYRG004,https://www.ncdc.noaa.gov/paleo/study/12763,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-KYRG004.Esper.2007,IOxT45xV4Ld3mDghSZKm,4200.0,40.17,72.58,KYRG004,https://www.ncdc.noaa.gov/paleo/study/12763,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-JAPA020.Kimura.2013,SeGZNsoI6yUxngyDQtaj,3800.0,30.33,130.5,JAPA020,https://www.ncdc.noaa.gov/paleo/study/15215,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-JAPA020.Kimura.2013,SeGZNsoI6yUxngyDQtaj,3800.0,30.33,130.5,JAPA020,https://www.ncdc.noaa.gov/paleo/study/15215,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN040.Fan.2013,9RQLgiOAFDuV9rfC381r,3500.0,28.03,98.98,CHIN040,https://www.ncdc.noaa.gov/paleo/study/14909,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN040.Fan.2013,9RQLgiOAFDuV9rfC381r,3500.0,28.03,98.98,CHIN040,https://www.ncdc.noaa.gov/paleo/study/14909,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-SHIESP.PAGES2k.2013,m8aIPfDi8JZeFQ2nj4dU,1350.0,39.83,71.5,SHIESP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-SHIESP.PAGES2k.2013,m8aIPfDi8JZeFQ2nj4dU,1350.0,39.83,71.5,SHIESP,https://www.ncdc.noaa.gov/paleo/study/14188,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-CHIN054.Shao.2013,cFeLPz97nLGwEi1WWLKe,2810.0,37.45,97.78,CHIN054,https://www.ncdc.noaa.gov/paleo/study/15136,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-CHIN054.Shao.2013,cFeLPz97nLGwEi1WWLKe,2810.0,37.45,97.78,CHIN054,https://www.ncdc.noaa.gov/paleo/study/15136,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,positive,Summer,temperature,air@surface,Asi-MONG004.Jacoby.2013,tV7IhQV7iCmDEH0wLcqA,3700.0,47.95,107.45,MONG004,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,ringWidth,N/A,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,Asi-MONG004.Jacoby.2013,tV7IhQV7iCmDEH0wLcqA,3700.0,47.95,107.45,MONG004,https://www.ncdc.noaa.gov/paleo/study/12652,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,cm,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,ringWidth,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,EPS,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,core,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,sampleCount,PCEN,count,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,year,N/A,yr AD,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,segmentLength,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,density,PCEN,g/cm3,yr AD
Wood,positive,Summer,temperature,air@surface,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,MXD,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,residualChronology,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,ARSTAN,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,correlationCoefficient,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,RBAR,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
Wood,N/A,N/A,N/A,N/A,NAm-ParkMountain.Wilson.2005,n2g7LPnTPDZr840uLWFu,1830.0,50.6,-118.6,Park Mountain,https://www.ncdc.noaa.gov/paleo/study/5524,PAGES 2k v2.2.0,N/A,uncertainty1s,PCEN,N/A,yr AD
