datasetId,archiveType,dataSetName,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,interpretation_direction,interpretation_seasonality,interpretation_variable,interpretation_variableDetail,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,paleoData_variableName,yearUnits
sisal_328.0_210,Speleothem,Jhumar cave,600.0,18.8667,81.8667,Jhumar cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2011gl047713'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_328.0_211,Speleothem,Jhumar cave,600.0,18.8667,81.8667,Jhumar cave,N/A,N/A,N/A,N/A,['10.1029/2011gl047713'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_328.0_212,Speleothem,Jhumar cave,600.0,18.8667,81.8667,Jhumar cave,N/A,N/A,N/A,N/A,['10.1029/2011gl047713'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_329.0_213,Speleothem,Jiuxian cave,1495.0,33.5667,109.1,Jiuxian cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2009.12.039'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_329.0_214,Speleothem,Jiuxian cave,1495.0,33.5667,109.1,Jiuxian cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2009.12.039'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_330.0_215,Speleothem,Jiuxian cave,1495.0,33.5667,109.1,Jiuxian cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2009.12.039'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_330.0_216,Speleothem,Jiuxian cave,1495.0,33.5667,109.1,Jiuxian cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2009.12.039'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_335.0_217,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_335.0_218,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_336.0_219,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1073/pnas.1422270112'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_336.0_220,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1073/pnas.1422270112'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_340.0_221,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_340.0_222,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_341.0_223,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_341.0_224,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_346.0_225,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_346.0_226,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_347.0_227,Speleothem,Mavri Trypa cave,70.0,36.736,21.7596,Mavri Trypa cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1371/journal.pone.0189447'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_347.0_228,Speleothem,Mavri Trypa cave,70.0,36.736,21.7596,Mavri Trypa cave,N/A,N/A,N/A,N/A,['10.1371/journal.pone.0189447'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_347.0_229,Speleothem,Mavri Trypa cave,70.0,36.736,21.7596,Mavri Trypa cave,N/A,N/A,N/A,N/A,['10.1371/journal.pone.0189447'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_348.0_230,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['unpublished'],SISAL v3,mixed,d18O,N/A,permil,d18O,CE
sisal_348.0_231,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,N/A,N/A,['unpublished'],SISAL v3,mixed,d13C,N/A,permil,d13C,CE
sisal_348.0_232,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,N/A,N/A,['unpublished'],SISAL v3,mixed,growth rate,N/A,mm/year,growth rate,CE
sisal_349.0_233,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['unpublished'],SISAL v3,mixed,d18O,N/A,permil,d18O,CE
sisal_349.0_234,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,N/A,N/A,['unpublished'],SISAL v3,mixed,d13C,N/A,permil,d13C,CE
sisal_349.0_235,Speleothem,Munagamanu cave,475.0,15.15,77.92,Munagamanu cave,N/A,N/A,N/A,N/A,['unpublished'],SISAL v3,mixed,growth rate,N/A,mm/year,growth rate,CE
sisal_352.0_236,Speleothem,Soreq cave,400.0,31.7558,35.0226,Soreq cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.yqres.2008.08.005'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_352.0_237,Speleothem,Soreq cave,400.0,31.7558,35.0226,Soreq cave,N/A,N/A,N/A,N/A,['10.1016/j.yqres.2008.08.005'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_361.0_238,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_361.0_239,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_361.0_240,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_362.0_241,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_362.0_242,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_362.0_243,Speleothem,Te Reinga cave,100.0,-38.82,177.52,Te Reinga cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2007.09.039'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_367.0_244,Speleothem,Liang Luar,550.0,-8.53,120.43,Liang Luar,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/ncomms3908'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_367.0_245,Speleothem,Liang Luar,550.0,-8.53,120.43,Liang Luar,N/A,N/A,N/A,N/A,['10.1038/ncomms3908'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_378.0_246,Speleothem,Perdida cave,350.0,18.0,-67.0,Perdida cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2011.05.028'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_378.0_247,Speleothem,Perdida cave,350.0,18.0,-67.0,Perdida cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2011.05.028'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_378.0_248,Speleothem,Perdida cave,350.0,18.0,-67.0,Perdida cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2011.05.028'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_390.0_249,Speleothem,Closani cave,433.0,45.1,22.8,Closani cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2018.07.027'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_390.0_250,Speleothem,Closani cave,433.0,45.1,22.8,Closani cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.07.027'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_390.0_251,Speleothem,Closani cave,433.0,45.1,22.8,Closani cave,N/A,N/A,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,['10.1016/j.epsl.2018.07.027'],SISAL v3,calcite,Mg/Ca,N/A,mmol/mol,Mg/Ca,CE
sisal_390.0_252,Speleothem,Closani cave,433.0,45.1,22.8,Closani cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.07.027'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_392.0_253,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_392.0_254,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,N/A,N/A,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_392.0_255,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,N/A,N/A,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_393.0_256,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_393.0_257,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,N/A,N/A,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_393.0_258,Speleothem,Forestry cave,200.0,-9.489,159.974,Forestry cave,N/A,N/A,N/A,N/A,['10.5194/cp-10-1319-2014'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_399.0_259,Speleothem,Bribin cave,500.0,-8.05,110.633,Bribin cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.chemgeo.2013.08.026'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_399.0_260,Speleothem,Bribin cave,500.0,-8.05,110.633,Bribin cave,N/A,N/A,N/A,N/A,['10.1016/j.chemgeo.2013.08.026'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_399.0_261,Speleothem,Bribin cave,500.0,-8.05,110.633,Bribin cave,N/A,N/A,N/A,N/A,['10.1016/j.chemgeo.2013.08.026'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_419.0_262,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_419.0_263,Speleothem,KNI-51,100.0,-15.3,128.62,KNI-51,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2013.08.004'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_420.0_264,Speleothem,"Lianhua cave, Hunan",455.0,29.48,109.5333,"Lianhua cave, Hunan",N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2008.08.018'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_420.0_265,Speleothem,"Lianhua cave, Hunan",455.0,29.48,109.5333,"Lianhua cave, Hunan",N/A,N/A,N/A,N/A,['10.1016/j.epsl.2008.08.018'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_420.0_266,Speleothem,"Lianhua cave, Hunan",455.0,29.48,109.5333,"Lianhua cave, Hunan",N/A,N/A,N/A,N/A,['10.1016/j.epsl.2008.08.018'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_422.0_267,Speleothem,Minnetonka cave,2347.0,42.0875,-111.519,Minnetonka cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quaint.2013.03.018'],SISAL v3,mixed,d18O,N/A,permil,d18O,CE
sisal_422.0_268,Speleothem,Minnetonka cave,2347.0,42.0875,-111.519,Minnetonka cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2013.03.018'],SISAL v3,mixed,d13C,N/A,permil,d13C,CE
sisal_422.0_269,Speleothem,Minnetonka cave,2347.0,42.0875,-111.519,Minnetonka cave,N/A,N/A,N/A,N/A,['10.1016/j.quaint.2013.03.018'],SISAL v3,mixed,growth rate,N/A,mm/year,growth rate,CE
sisal_430.0_270,Speleothem,São Bernardo cave,631.0,-13.81,-46.35,São Bernardo cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2017GL076838'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_430.0_271,Speleothem,São Bernardo cave,631.0,-13.81,-46.35,São Bernardo cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_431.0_272,Speleothem,São Matheus cave,631.0,-13.81,-46.35,São Matheus cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2017GL076838'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_431.0_273,Speleothem,São Matheus cave,631.0,-13.81,-46.35,São Matheus cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_432.0_274,Speleothem,Shatuca cave,1960.0,-5.7,-77.9,Shatuca cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2016.05.023'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_432.0_275,Speleothem,Shatuca cave,1960.0,-5.7,-77.9,Shatuca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2016.05.023'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_433.0_276,Speleothem,Shatuca cave,1960.0,-5.7,-77.9,Shatuca cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.quascirev.2016.05.023'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_433.0_277,Speleothem,Shatuca cave,1960.0,-5.7,-77.9,Shatuca cave,N/A,N/A,N/A,N/A,['10.1016/j.quascirev.2016.05.023'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_436.0_278,Speleothem,Tangga cave,600.0,-0.36,100.76,Tangga cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2018.04.001'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_436.0_279,Speleothem,Tangga cave,600.0,-0.36,100.76,Tangga cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.04.001'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_436.0_280,Speleothem,Tangga cave,600.0,-0.36,100.76,Tangga cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2018.04.001'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_437.0_281,Speleothem,Uluu-Too cave,1490.0,40.4,72.35,Uluu-Too cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1177/0959683616652711'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_437.0_282,Speleothem,Uluu-Too cave,1490.0,40.4,72.35,Uluu-Too cave,N/A,N/A,N/A,N/A,['10.1177/0959683616652711'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_437.0_283,Speleothem,Uluu-Too cave,1490.0,40.4,72.35,Uluu-Too cave,N/A,N/A,N/A,N/A,['10.1177/0959683616652711'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_440.0_284,Speleothem,Xibalba cave,350.0,16.5,-89.0,Xibalba cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/ncomms8627'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_440.0_285,Speleothem,Xibalba cave,350.0,16.5,-89.0,Xibalba cave,N/A,N/A,N/A,N/A,['10.1038/ncomms8627'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_440.0_286,Speleothem,Xibalba cave,350.0,16.5,-89.0,Xibalba cave,N/A,N/A,N/A,N/A,['10.1038/ncomms8627'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_442.0_287,Speleothem,Dongge cave,680.0,25.2833,108.0833,Dongge cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1126/science.1106296'],SISAL v3,mixed,d18O,N/A,permil,d18O,CE
sisal_442.0_288,Speleothem,Dongge cave,680.0,25.2833,108.0833,Dongge cave,N/A,N/A,N/A,N/A,['10.1126/science.1106296'],SISAL v3,mixed,growth rate,N/A,mm/year,growth rate,CE
sisal_443.0_289,Speleothem,Dos Anas cave,120.0,22.38,-83.97,Dos Anas cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1177/0959683612449759'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_443.0_290,Speleothem,Dos Anas cave,120.0,22.38,-83.97,Dos Anas cave,N/A,N/A,N/A,N/A,['10.1177/0959683612449759'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_443.0_291,Speleothem,Dos Anas cave,120.0,22.38,-83.97,Dos Anas cave,N/A,N/A,N/A,N/A,['10.1177/0959683612449759'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_446.0_292,Speleothem,Dongge cave,680.0,25.2833,108.0833,Dongge cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2005.01.036'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_446.0_293,Speleothem,Dongge cave,680.0,25.2833,108.0833,Dongge cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2005.01.036'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_447.0_294,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2017GL076838'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_447.0_295,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_447.0_296,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_448.0_297,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1029/2017GL076838'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_448.0_298,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_448.0_299,Speleothem,Jaraguá cave,570.0,-21.083,-56.583,Jaraguá cave,N/A,N/A,N/A,N/A,['10.1029/2017GL076838'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_451.0_300,Speleothem,Mawmluh cave,1160.0,25.2622,91.8817,Mawmluh cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1002/2015GL063826'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_451.0_301,Speleothem,Mawmluh cave,1160.0,25.2622,91.8817,Mawmluh cave,N/A,N/A,temperature,temperature - manually assigned by DoD2k authors for paleoData_proxy = Mg/Ca,['10.1002/2015GL063826'],SISAL v3,aragonite,Mg/Ca,N/A,mmol/mol,Mg/Ca,CE
sisal_451.0_302,Speleothem,Mawmluh cave,1160.0,25.2622,91.8817,Mawmluh cave,N/A,N/A,N/A,N/A,['10.1002/2015GL063826'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_460.0_303,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s41598-018-35498-x'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_460.0_304,Speleothem,Chaara cave,1260.0,33.9558,-4.2461,Chaara cave,N/A,N/A,N/A,N/A,['10.1038/s41598-018-35498-x'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_461.0_305,Speleothem,Dark cave,1120.0,27.2,106.1667,Dark cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1177/0959683612471986'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_461.0_306,Speleothem,Dark cave,1120.0,27.2,106.1667,Dark cave,N/A,N/A,N/A,N/A,['10.1177/0959683612471986'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_463.0_307,Speleothem,E'mei cave,53.0,29.5,115.5,E'mei cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s41598-018-30112-6'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_463.0_308,Speleothem,E'mei cave,53.0,29.5,115.5,E'mei cave,N/A,N/A,N/A,N/A,['10.1038/s41598-018-30112-6'],SISAL v3,calcite,d13C,N/A,permil,d13C,CE
sisal_463.0_309,Speleothem,E'mei cave,53.0,29.5,115.5,E'mei cave,N/A,N/A,N/A,N/A,['10.1038/s41598-018-30112-6'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_464.0_310,Speleothem,Grotte de Piste,1260.0,33.95,-4.246,Grotte de Piste,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s41598-018-35498-x'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_464.0_311,Speleothem,Grotte de Piste,1260.0,33.95,-4.246,Grotte de Piste,N/A,N/A,N/A,N/A,['10.1038/s41598-018-35498-x'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_468.0_312,Speleothem,Baeg-nyong cave,250.0,37.27,128.58,Baeg-nyong cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1038/s41598-017-15566-4'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_468.0_313,Speleothem,Baeg-nyong cave,250.0,37.27,128.58,Baeg-nyong cave,N/A,N/A,N/A,N/A,['10.1038/s41598-017-15566-4'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_471.0_314,Speleothem,Wanxiang cave,1200.0,33.32,105.0,Wanxiang cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1126/science.1163965'],SISAL v3,calcite,d18O,N/A,permil,d18O,CE
sisal_471.0_315,Speleothem,Wanxiang cave,1200.0,33.32,105.0,Wanxiang cave,N/A,N/A,N/A,N/A,['10.1126/science.1163965'],SISAL v3,calcite,growth rate,N/A,mm/year,growth rate,CE
sisal_472.0_316,Speleothem,Xianglong cave,940.0,33.0,106.33,Xianglong cave,N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.epsl.2017.11.044'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
sisal_472.0_317,Speleothem,Xianglong cave,940.0,33.0,106.33,Xianglong cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2017.11.044'],SISAL v3,aragonite,d13C,N/A,permil,d13C,CE
sisal_472.0_318,Speleothem,Xianglong cave,940.0,33.0,106.33,Xianglong cave,N/A,N/A,N/A,N/A,['10.1016/j.epsl.2017.11.044'],SISAL v3,aragonite,growth rate,N/A,mm/year,growth rate,CE
sisal_496.0_319,Speleothem,"Lianhua cave, Hunan",455.0,29.48,109.5333,"Lianhua cave, Hunan",N/A,N/A,temperature+moisture,temperature+moisture - manually assigned by DoD2k authors for paleoData_proxy = d18O.,['10.1016/j.jseaes.2013.04.015'],SISAL v3,aragonite,d18O,N/A,permil,d18O,CE
