"site_id","entity_id","entity_name","entity_status","corresponding_current","persist_id","depth_ref","geology","rock_age","wokam","vegetation_type","land_use","copernicus_lcc","cover_type","cover_thickness","host_rock_trace_elements","drip_water_trace_elements","distance_entrance","speleothem_type","drip_type","drip_height","d13C","d18O","iso_std","d18O_water_equilibrium","d18O_dripwater_carbonate_difference","organics","fluid_inclusions","mineralogy_petrology_fabric","clumped_isotopes","noble_gas_temperatures","C14","ODL","Sr_Ca","Sr_Ca_method","Sr_Ca_std","Sr_Ca_downsampled","Sr_Ca_downsampling_method","Mg_Ca","Mg_Ca_method","Mg_Ca_std","Mg_Ca_downsampled","Mg_Ca_downsampling_method","Ba_Ca","Ba_Ca_method","Ba_Ca_std","Ba_Ca_downsampled","Ba_Ca_downsampling_method","U_Ca","U_Ca_method","U_Ca_std","U_Ca_downsampled","U_Ca_downsampling_method","P_Ca","P_Ca_method","P_Ca_std","P_Ca_downsampled","P_Ca_downsampling_method","Sr_isotopes","Sr_isotopes_method","Sr_isotopes_std","trace_elements_datafile","trace_elements_metadatafile","cave_map","entity_scan","contact","data_DOI_URL"
84,177,"Leany","current",NA,"84-LEANY","from top","limestone","Triassic","continuous carbonate","unknown","forest","closed forest, deciduous broad leaf","patchy",100,"no","no",50,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","yes","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Attila Demény",NA
85,178,"MC01","current",NA,"85-MC01","from top","limestone","Cretaceous","continuous carbonate","deciduous","forest","closed forest, evergreen broad leaf","unknown",NA,"no","no",8,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","unknown","yes","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Monica Arienzo","https://www.ncdc.noaa.gov/paleo/study/20506"
86,179,"MOD-22","current",NA,"86-MOD22","from top","limestone","Cretaceous","continuous carbonate","shrubland","limited or no use","open forest, other","patchy",22,"no","no",150,"stalagmite","seasonal drip",1,"yes","yes","Vienna-PDB","yes",NA,"unknown","unknown","yes","unknown","unknown","yes","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Zoltán Kern",NA
87,180,"Candela","superseded","715; 716; 717; 718","87-CANDELA","from top","limestone","Carboniferous","discontinuous carbonate","unknown","unknown","closed forest, evergreen needle leaf","patchy",40,NA,NA,400,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Ana Moreno",NA
88,181,"POS-STM-4","current",NA,"88-POSSTM4","from top","limestone","Cretaceous","continuous carbonate","mixed (see notes)","forest","cultivated and managed vegetation / agriculture","mixed (see notes)",30,"unknown","unknown",200,"stalagmite","seepage flow",NA,"yes","yes","PDB","unknown",NA,"unknown","unknown","unknown","unknown","unknown","yes","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","István G. Hatvani",NA
89,182,"Gib04a","current",NA,"89-GIB04A","from top","limestone","Jurassic",NA,"shrubland","limited or no use","open forest, other","unknown",100,"unknown","unknown",NA,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","unknown",NA,"unknown","unknown","yes","unknown","unknown","yes","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Zoltán Kern",NA
90,183,"Trio","current",NA,"90-TRIO","from top","limestone","Triassic","continuous carbonate","deciduous","forest","closed forest, deciduous broad leaf","thick",20,"yes","yes",30,"stalagmite","unknown",1,"yes","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Attila Demény","https://www.ncdc.noaa.gov/paleo/study/11817"
91,184,"PU-2","current",NA,"91-PU2","from base","limestone","Jurassic","continuous carbonate","evergreen","forest","closed forest, deciduous broad leaf","thick",100,"no","no",100,"stalagmite","unknown",NA,"yes","yes","PDB","yes",NA,"unknown","unknown","yes","no","unknown","no","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","István G. Hatvani",NA
92,185,"Keklik1","current",NA,"92-KEKLIK1","from top","limestone","Devonian","discontinuous carbonate","unknown","unknown","herbaceous vegetation","unknown",40,"unknown","unknown",35,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","yes","no","yes","micro XRF","unknown","No-not applicable",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","no","Jens Fohlmeister; Nikita Kaushal",NA
93,186,"GC08","current",NA,"93-GC08","from top","limestone","unknown","continuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Sakonvan Chawchai","https://www.ncdc.noaa.gov/paleo/study/13217"
94,187,"AB3","current",NA,"94-AB3","from top","dolomite limestone","Eocene","continuous carbonate","grassland","farmland","herbaceous vegetation","unknown",100,NA,NA,1000,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
94,188,"AB2","current",NA,"94-AB2","from top","dolomite limestone","Eocene","continuous carbonate","grassland","farmland","herbaceous vegetation","unknown",100,NA,NA,1000,"stalagmite","seasonal drip",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/21850"
94,189,"MA3","current",NA,"94-MA3","from top","dolomite limestone","Eocene","continuous carbonate","grassland","farmland","herbaceous vegetation","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/22910"
94,190,"ANJB-2","current",NA,"94-ANJB2","from top","dolomite limestone","Eocene","continuous carbonate","grassland","farmland","herbaceous vegetation","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/22970"
95,191,"BC01-07","current",NA,"95-BC0107","from top","limestone","Eocene",NA,"unknown","unknown","urban / built up","unknown",NA,"no","no",15,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","unknown","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Matthew Lachniet","https://www.ncdc.noaa.gov/paleo/study/20612"
96,192,"Boss","current",NA,"96-BOSS","from top","limestone","Jurassic","continuous carbonate","deciduous","other (see notes)","urban / built up","thin",10,"yes","yes",300,"stalagmite","unknown",4,"yes","yes","PDB","yes",NA,"unknown","unknown","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner",NA
96,193,"BFM-9","current",NA,"96-BFM9","from top","limestone","Jurassic","continuous carbonate","deciduous","other (see notes)","urban / built up","thin",10,"yes","yes",300,"stalagmite","unknown",4,"yes","yes","PDB","yes",NA,"unknown","unknown","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner",NA
96,194,"F2","current",NA,"96-F2","from base","limestone","Jurassic","continuous carbonate","deciduous","other (see notes)","urban / built up","thin",10,"yes","yes",300,"stalagmite","unknown",4,"yes","yes","PDB","yes",NA,"unknown","unknown","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner",NA
97,195,"BMS1","current",NA,"97-BMS1","from top","limestone","Jurassic","continuous carbonate","unknown","unknown","permanent water bodies","unknown",100,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner, Andrea Columbu",NA
98,196,"CC3","current",NA,"98-CC3","from top","limestone","Carboniferous","continuous carbonate","grassland","pasture","herbaceous vegetation","other (see notes)",20,"unknown","unknown",250,"stalagmite","unknown",NA,"yes","yes","PDB","yes",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Frank McDermott",NA
99,197,"DP1_2013","current partially modified","198","99-DP1","from top","dolomite","Precambrian","continuous carbonate","mixed (see notes)","unknown","open forest, other","patchy",NA,"no","no",100,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/14268"
99,198,"DP1_2016","current partially modified","197","99-DP1","from top","dolomite","Precambrian","continuous carbonate","mixed (see notes)","unknown","open forest, other","patchy",NA,"no","no",100,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/20433"
100,199,"K1","current",NA,"100-K1","from top","limestone","Devonian",NA,"mixed (see notes)","forest","closed forest, mixed","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"unknown","unknown","yes","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Vasile Ersek, Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/8642"
100,200,"K3","current",NA,"100-K3","from top","limestone","Devonian",NA,"mixed (see notes)","forest","closed forest, mixed","unknown",NA,NA,NA,NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"unknown","unknown","yes","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Vasile Ersek, Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/8642"
101,201,"PFU6","current",NA,"101-PFU6","from top","unknown","Cretaceous",NA,"unknown","unknown","closed forest, evergreen needle leaf","unknown",NA,"no","no",NA,"flowstone","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/12841"
102,202,"K11","current",NA,"102-K11","from top","dolomite limestone","Precambrian",NA,"mixed (see notes)","limited or no use","closed forest, evergreen needle leaf","thin",14,"no","no",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"unknown","unknown","unknown","unknown","unknown","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/9745"
103,203,"LD12","current",NA,"103-LD12","from top","limestone","unknown","continuous carbonate","sparse","pasture","shrubs","thin",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Valdir Novello","10.1594/PANGAEA.924810"
104,204,"LR06-B1_2009","superseded","226","104-LR06B1","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",40,NA,NA,800,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","yes","Nick Scroxton",NA
104,205,"LR06-B3_2009","superseded","227; 367","104-LR06B3","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",40,NA,NA,800,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
105,206,"SCH-5","current",NA,"105-SCH5","from top","limestone","Cretaceous",NA,"unknown","unknown","closed forest, mixed",NA,NA,NA,NA,400,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/19219"
105,207,"SCH-7","current",NA,"105-SCH7","from top","limestone","Cretaceous",NA,"unknown","unknown","closed forest, mixed",NA,NA,NA,NA,NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Gina Moseley","https://www.ncdc.noaa.gov/paleo/study/12279"
106,208,"SE09-6","current",NA,"106-SE096","from top","marly limestone","Eocene","continuous carbonate","trees and shrubs","forest","open forest, other","thick",3,"no","no",180,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"yes","solution OES-MS","unknown","No-not applicable",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","yes","Annabel Wolf, Carlos Pérez-Mejías",NA
107,209,"YOKI","current",NA,"107-YOKI","from top","limestone","Cretaceous",NA,"other (see notes)","forest","closed forest, evergreen broad leaf","thin",14,"unknown","unknown",50,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","no",NA,"yes","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"yes","solution ICP-MS","unknown","No-not applicable",NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","no","Franziska Lechleitner","https://www.ncdc.noaa.gov/paleo/study/13519"
107,210,"YOKG","current",NA,"107-YOKG","from top","limestone","Cretaceous",NA,"other (see notes)","forest","closed forest, evergreen broad leaf","thin",14,"unknown","unknown",50,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","no",NA,"yes","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Franziska Lechleitner",NA
108,211,"Cla4","current",NA,"108-CLA4","from top","dolomite","Jurassic","continuous carbonate","shrubland","limited or no use","open forest, other","patchy",NA,"unknown","unknown",500,"stalagmite","unknown",NA,"yes","yes","PDB","no",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Inga Labuhn",NA
108,212,"CL26","current",NA,"108-CL26","from top","dolomite","Jurassic","continuous carbonate","shrubland","limited or no use","open forest, other","patchy",NA,"unknown","unknown",NA,"stalagmite","unknown",NA,"yes","yes","PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Frank McDermott",NA
104,213,"LR07-E1","current partially modified","215","104-LR07E1","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",NA,NA,NA,1200,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
104,214,"LR06-C3_2011","superseded","369","104-LR06C3","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",NA,NA,NA,900,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
104,215,"LR07-E1-D","current partially modified","213","104-LR07E1","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",NA,NA,NA,1200,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
109,216,"MO-1","current",NA,"109-MO1","from top","limestone","Cretaceous","continuous carbonate","sparse","forest","open forest, other","thin",20,"unknown","unknown",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"yes","solution ICP-AES","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","yes","Pérez-Mejías, Carlos",NA
109,217,"MO-7","current",NA,"109-MO7","from top","limestone","Cretaceous","continuous carbonate","sparse","forest","open forest, other","thin",20,"unknown","unknown",300,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"yes","solution ICP-AES","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no","no","no","yes","Pérez-Mejías, Carlos",NA
110,218,"ME-12","current",NA,"110-ME12","from top","dolomite","Cretaceous","continuous carbonate","sparse","limited or no use","herbaceous vegetation","patchy",20,"no","no",NA,"stalagmite","seepage flow",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","unknown","unknown","unknown","no","unknown","unknown","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Yuval Burstyn","https://www.ncdc.noaa.gov/paleo/study/5422"
111,219,"RN1","current",NA,"111-RN1","from top","limestone","unknown","continuous carbonate","shrubland","forest","shrubs","patchy",NA,"unknown","unknown",NA,"stalagmite","seepage flow",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Giselle Utida",NA
111,220,"RN4","current",NA,"111-RN4","from top","limestone","unknown","continuous carbonate","shrubland","forest","shrubs","patchy",NA,"unknown","unknown",NA,"stalagmite","seepage flow",NA,"no","yes","Vienna-PDB","yes",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Giselle Utida",NA
112,221,"XY-2","current",NA,"112-XY2","from top","limestone","Triassic","discontinuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","thick",50,"no","no",300,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Ting Yong Li",NA
112,222,"XY07-8","current",NA,"112-XY078","from top","limestone","Triassic","discontinuous carbonate","unknown","unknown","closed forest, evergreen broad leaf","thick",NA,"no","no",NA,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","no",NA,"no","no","yes","no","no","yes","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Ting Yong Li",NA
104,223,"LR07-A8","current",NA,"104-LR07A8","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",30,NA,NA,600,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
104,224,"LR07-A9","current",NA,"104-LR07A9","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",30,NA,NA,600,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","yes","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
104,225,"LR07-E11","current",NA,"104-LR07E11","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",50,NA,NA,1000,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton",NA
104,226,"LR06-B1_2016","current",NA,"104-LR06B1","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",40,"unknown","unknown",800,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","no","no","yes","unknown","standard stock solutions of known concentrations","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"yes","solution ICP-AES","unknown","No-aliquots of same powder used for stable isotope and trace element measurements",NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"yes","no","no","yes","Nick Scroxton; Nikita Kaushal","https://www.ncdc.noaa.gov/paleo/study/20285"
104,227,"LR06-B3_2016","current partially modified","367","104-LR06B3","from top","limestone","Miocene","discontinuous carbonate","unknown","unknown","open forest, evergreen broad leaf","unknown",40,NA,NA,800,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","yes",NA,"no","yes","yes","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Nick Scroxton","https://www.ncdc.noaa.gov/paleo/study/20285"
113,228,"PX7_2015","superseded","612","113-PX7","from top","limestone","Precambrian","continuous carbonate","unknown","unknown","shrubs","unknown",NA,"no","no",NA,"stalagmite","unknown",NA,"no","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Natasha Sekhon","10.1594/PANGAEA.847283"
114,229,"Ach-1","current",NA,"114-ACH1","from top","limestone","Jurassic","continuous carbonate","unknown","farmland","cultivated and managed vegetation / agriculture","thin",30,"no","yes",200,"stalagmite","unknown",NA,"yes","yes","Vienna-PDB","unknown",NA,"no","no","no","no","no","no","no","no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,NA,NA,"no",NA,NA,"no",NA,"no","no","Andy Baker",NA
