index 1,index 2,ID 1,ID 2,correlation,distance (km)
674,5083,pages2k_1293,iso2k_821,0.9999999993592801,0.0
690,4670,pages2k_1325,FE23_northamerica_usa_wy030,0.9841375865267521,4.634071826744492
710,4685,pages2k_1360,ch2k_UR00MAI01_22,1.0,0.0
710,4921,pages2k_1360,iso2k_94,0.9999999933829123,7.450067481225913
710,4922,pages2k_1360,iso2k_98,0.9999999933829123,7.450067481225913
711,713,pages2k_1362,pages2k_1365,0.9992389529344313,0.0
712,714,pages2k_1364,pages2k_1368,1.0,0.0
715,5248,pages2k_1370,iso2k_1619,1.0,0.0
739,2167,pages2k_1420,FE23_northamerica_canada_cana111,0.9185079638747949,2.210833453585409
744,751,pages2k_1428,pages2k_1441,1.0,0.0
752,753,pages2k_1442,pages2k_1444,1.0,0.0
759,766,pages2k_1457,pages2k_1470,0.9738795943674082,0.0
760,767,pages2k_1458,pages2k_1471,0.9999999999999999,0.0
774,775,pages2k_1485,pages2k_1486,0.9900292029498251,0.0
776,848,pages2k_1488,pages2k_1628,0.9999312398195644,0.0
776,4697,pages2k_1488,ch2k_NU11PAL01_52,0.9992710430546087,0.4697858835846662
776,5015,pages2k_1488,iso2k_505,0.9976024758754879,0.0
776,5041,pages2k_1488,iso2k_579,1.0,0.0
777,4698,pages2k_1490,ch2k_NU11PAL01_54,0.9999922756020265,0.4697858835846662
778,5040,pages2k_1491,iso2k_575,0.9999999999999999,0.0
781,5320,pages2k_1497,iso2k_1885,1.0,0.0
784,787,pages2k_1514,pages2k_1518,1.0,0.0
785,788,pages2k_1515,pages2k_1519,1.0,0.0
789,790,pages2k_1520,pages2k_1522,1.0,0.0
803,4955,pages2k_1547,iso2k_259,1.0,0.0
812,2271,pages2k_1566,FE23_northamerica_canada_cana231,0.9977556148240532,4.390485654920984
817,824,pages2k_1574,pages2k_1587,0.9973402475835534,0.0
833,3713,pages2k_1605,FE23_northamerica_usa_ca606,0.9693885470026883,3.985226443144479
841,844,pages2k_1618,pages2k_1622,1.0,0.0
842,845,pages2k_1619,pages2k_1623,0.9999999999999999,0.0
848,4697,pages2k_1628,ch2k_NU11PAL01_52,0.9999312398195646,0.4697858835846662
848,5015,pages2k_1628,iso2k_505,0.9973624471178902,0.0
848,5041,pages2k_1628,iso2k_579,0.9999312398195646,0.0
850,4589,pages2k_1636,FE23_northamerica_usa_wa081,0.9980630247518524,6.762315219649745
854,861,pages2k_1643,pages2k_1656,0.9618239153166451,0.0
855,862,pages2k_1644,pages2k_1657,1.0,0.0
876,877,pages2k_1686,pages2k_1688,1.0,0.0
879,2980,pages2k_1692,FE23_asia_mong012,0.9815785541955439,1.040938228538874
881,4763,pages2k_1703,ch2k_MO06PED01_226,0.9999999999999998,0.1809429642245807
881,5049,pages2k_1703,iso2k_629,0.9999999999999998,1.1119762877766939
886,5063,pages2k_1712,iso2k_715,1.0,1.1553943531955169
890,5242,pages2k_1720,iso2k_1579,0.9999999995576067,0.0
900,4612,pages2k_1741,FE23_northamerica_usa_wa104,0.9933646920496351,3.706446234061719
906,5311,pages2k_1750,iso2k_1856,1.0,1.818967049399386
906,5527,pages2k_1750,sisal_294.0_194,1.0,1.8290844982587682
913,4749,pages2k_1771,ch2k_TU01LAI01_192,0.9999999999999999,0.033845071807101175
928,4000,pages2k_1804,FE23_northamerica_usa_me010,0.9575116284079647,4.545169326471252
932,939,pages2k_1811,pages2k_1824,0.9904655536070796,0.0
933,940,pages2k_1812,pages2k_1825,1.0,0.0
957,4771,pages2k_1859,ch2k_HE10GUA01_244,0.9999993553490846,0.0
957,5274,pages2k_1859,iso2k_1735,0.9999999953474717,0.0
958,4772,pages2k_1861,ch2k_HE10GUA01_246,0.9999903684972699,0.0
967,3382,pages2k_1880,FE23_northamerica_usa_ak060,0.977796191943713,2.9785411732486518
972,1179,pages2k_1888,pages2k_2273,0.9921796799236113,4.664385666471122
974,975,pages2k_1891,pages2k_1893,0.9999999999999998,0.0
988,4924,pages2k_1918,iso2k_102,1.0,0.0
989,991,pages2k_1920,pages2k_1923,0.9983731192234762,0.0
990,992,pages2k_1922,pages2k_1926,0.9999999999999998,0.0
995,996,pages2k_1932,pages2k_1934,0.9999999999999999,0.0
1000,4687,pages2k_1942,ch2k_ZI04IFR01_26,1.0,0.0
1000,4954,pages2k_1942,iso2k_257,1.0,0.0
1015,1016,pages2k_1972,pages2k_1973,0.999919760317777,0.0
1017,1019,pages2k_1976,pages2k_1980,1.0,0.0
1018,1021,pages2k_1978,pages2k_1983,1.0,0.0
1022,5181,pages2k_1985,iso2k_1294,1.0,0.022267136932497017
1024,1025,pages2k_1989,pages2k_1991,0.9999999999990445,0.0
1024,1026,pages2k_1989,pages2k_1992,0.9999999999991119,0.0
1024,1027,pages2k_1989,pages2k_1993,0.9999999999991048,0.0
1025,1026,pages2k_1991,pages2k_1992,0.9999999999993047,0.0
1025,1027,pages2k_1991,pages2k_1993,0.9999999999994014,0.0
