index 1,index 2,ID 1,ID 2,correlation,distance (km)
650,978,pages2k_NAm_1432,FE23_northamerica_canada_cana169w,0.9602961986074566,4.264518653507087
653,3554,pages2k_Ocean2kHR_183,ch2k_OS14UCP01236_108,0.9999999861930808,0.0
653,3767,pages2k_Ocean2kHR_183,iso2k_Ocean2kHR_183,0.9999999861930808,0.0
654,3431,pages2k_NAm_3616,FE23_northamerica_usa_wy022,0.9992211339017575,0.0
667,3515,pages2k_Ocean2kHR_008,ch2k_KU00NIN01150_69,1.0,0.0
667,3721,pages2k_Ocean2kHR_008,iso2k_CO00KUNI01Ab,0.9995653924115724,0.0
669,3867,pages2k_Arc_005,iso2k_IC09VICC01A,1.0,0.0
671,3534,pages2k_Ocean2kHR_141,ch2k_TU01LAI01192_88,0.9999999999999999,0.033845071807101175
671,3724,pages2k_Ocean2kHR_141,iso2k_Ocean2kHR_141,0.9999999999999999,157.42835070167618
673,2681,pages2k_NAm_2596,FE23_northamerica_usa_co633,0.9140277254174102,6.231818118791423
680,3681,pages2k_Ocean2kHR_021,ch2k_ZI14IFR02522_235,1.0,1.1668761630139568
680,3682,pages2k_Ocean2kHR_021,ch2k_ZI14IFR02524_236,1.0,1.1668761630139568
680,3770,pages2k_Ocean2kHR_021,iso2k_Ocean2kHR_021,1.0,23.39041786167536
681,3888,pages2k_Arc_089,iso2k_IC13OPAN01A,1.0,0.0
681,4248,pages2k_Arc_089,iso2k_IC09OPAN01A,0.9865701575318525,0.0
684,856,pages2k_NAm_940,FE23_northamerica_canada_cana029,0.9889241082959873,3.9450181369310684
691,2875,pages2k_NAm_2776,FE23_northamerica_usa_mt112,0.9906780912896159,1.3032489760048571
691,2876,pages2k_NAm_2776,FE23_northamerica_usa_mt113,0.8759857906162318,1.3032489760048571
719,788,FE23_southamerica_arge016,FE23_southamerica_arge085,0.995781123885885,0.0
926,1022,FE23_northamerica_canada_cana100,FE23_northamerica_canada_cana213,0.9605900887606339,0.0
931,1026,FE23_northamerica_canada_cana105,FE23_northamerica_canada_cana217,0.9514191518621167,0.0
940,977,FE23_northamerica_canada_cana116,FE23_northamerica_canada_cana168w,0.9999647944071774,0.0
975,976,FE23_northamerica_canada_cana161,FE23_northamerica_canada_cana162,0.9987965051468333,0.0
1123,1124,FE23_southamerica_chil016,FE23_southamerica_chil017,0.993020219905921,0.0
1536,1538,FE23_europe_swed019w,FE23_europe_swed021w,0.9940445442585055,0.0
1716,1717,FE23_northamerica_mexico_mexi022,FE23_northamerica_mexico_mexi023,0.9705431503944612,0.0
1754,1774,FE23_asia_nepa002,FE23_asia_nepa022,0.9923295890710132,33.51976317422742
1797,1850,FE23_australia_newz003,FE23_australia_newz060,0.9820284222987329,0.0
1801,1882,FE23_australia_newz008,FE23_australia_newz092,0.9876767441282396,0.0
1805,1851,FE23_australia_newz014,FE23_australia_newz061,0.9830309576791556,0.0
1809,1852,FE23_australia_newz018,FE23_australia_newz062,0.9814682274005635,2.3333445572039433
1810,1853,FE23_australia_newz019,FE23_australia_newz063,0.9378807954817793,0.0
2145,2147,FE23_northamerica_usa_ak054,FE23_northamerica_usa_ak056,0.9997571956382819,50.32771725316401
2265,2267,FE23_northamerica_usa_az029,FE23_northamerica_usa_az032,0.9987390594555533,48.68465993741578
2282,2283,FE23_northamerica_usa_az060,FE23_northamerica_usa_az062,0.9999999999999999,11.025438124649693
2282,2284,FE23_northamerica_usa_az060,FE23_northamerica_usa_az063,0.9999521136294692,15.39486671152752
2283,2284,FE23_northamerica_usa_az062,FE23_northamerica_usa_az063,0.9999521136294692,10.545105336337276
2376,2504,FE23_northamerica_usa_ca066,FE23_northamerica_usa_ca628,0.913717091970048,0.0
2377,2504,FE23_northamerica_usa_ca067,FE23_northamerica_usa_ca628,0.9087580435269472,0.0
2395,2489,FE23_northamerica_usa_ca512,FE23_northamerica_usa_ca613,0.9963133086960106,0.0
2412,2544,FE23_northamerica_usa_ca535,FE23_northamerica_usa_ca670,0.9783723385582629,5.5596693510930715
2550,2551,FE23_northamerica_usa_co037,FE23_northamerica_usa_co039,1.0,16.679008053279738
2552,2553,FE23_northamerica_usa_co040,FE23_northamerica_usa_co043,0.9988567069379366,29.784973021845268
2772,2773,FE23_northamerica_usa_me017,FE23_northamerica_usa_me018,0.9519290224263353,0.0
2827,2836,FE23_northamerica_usa_mo,FE23_northamerica_usa_mo009,0.9984885968506374,0.0
2875,2876,FE23_northamerica_usa_mt112,FE23_northamerica_usa_mt113,0.8683778042327621,0.0
2916,2917,FE23_northamerica_usa_nj001,FE23_northamerica_usa_nj002,0.9931763240446817,0.0
2930,2956,FE23_northamerica_usa_nm024,FE23_northamerica_usa_nm055,0.9998373392446366,0.0
3015,3033,FE23_northamerica_usa_nv060,FE23_northamerica_usa_nv518,0.9640681082262826,0.0
3446,3727,ch2k_CH03BUN010_0,iso2k_Ocean2kHR_171,1.0,333.5854177438989
3447,3448,ch2k_ZI15MER012_1,ch2k_ZI15MER014_2,1.0,0.0
3451,3757,ch2k_CA13PEL0110_5,iso2k_CO13CAHN02A,1.0,50.70120464710518
3457,3722,ch2k_UR00MAI0122_11,iso2k_Ocean2kHR_177,0.999999993382913,7.450067481225913
3458,3792,ch2k_TU95MAD0124_12,iso2k_Ocean2kHR_172,0.9999999999999999,0.0
3459,3736,ch2k_ZI04IFR0126_13,iso2k_Ocean2kHR_020,1.0,0.0
3461,3786,ch2k_RE18CAY0130_15,iso2k_WEBfe31d859,1.0,0.0
3465,3804,ch2k_KU99HOU0140_19,iso2k_CO99KUHO01Ab,0.9997021095883626,0.0
3467,3799,ch2k_EV98KIR0144_21,iso2k_Ocean2kHR_135,1.0,36.14908095938722
3470,3728,ch2k_NU11PAL0152_24,iso2k_Ocean2kHR_139,0.9965291826467186,0.46978588358468626
3470,3753,ch2k_NU11PAL0152_24,iso2k_Ocean2kHR_160,0.9992710430546083,0.46978588358468626
3475,3765,ch2k_CA14TIM0164_29,iso2k_CO14CATI01A,1.0,0.7330803840277191
3480,3748,ch2k_HE08LRA0176_34,iso2k_Ocean2kHR_096,1.0,0.0
3481,3740,ch2k_DA06MAF0178_35,iso2k_Ocean2kHR_007,1.0,0.0
3484,3750,ch2k_NA09MAL0184_38,iso2k_Ocean2kHR_012,0.9999999999999999,0.0
3485,3801,ch2k_SW98STP0186_39,iso2k_CO98SWPR01A,1.0,0.5188380044682307
3488,3491,ch2k_ZI14HOU0192_42,ch2k_ZI14HOU0198_45,1.0,0.0
3489,3490,ch2k_ZI14HOU0194_43,ch2k_ZI14HOU0196_44,0.9999999999999999,0.0
3494,3740,ch2k_DA06MAF02104_48,iso2k_Ocean2kHR_007,1.0,0.0
3500,3798,ch2k_CH98PIR01116_54,iso2k_CO98CHPI01A,1.0,0.0
3506,3509,ch2k_XI17HAI01128_60,ch2k_XI17HAI01136_63,1.0,0.0
3506,3782,ch2k_XI17HAI01128_60,iso2k_WEB396032ca2,1.0,0.010402712124816737
3507,3508,ch2k_XI17HAI01130_61,ch2k_XI17HAI01134_62,0.9999999999999999,0.0
3509,3782,ch2k_XI17HAI01136_63,iso2k_WEB396032ca2,1.0,0.010402712124816737
3510,3514,ch2k_DE14DTO03140_64,ch2k_DE14DTO01148_68,0.9484736035921149,0.0
